RAT,Popularity,BS,IGS,PAC,SHO,Price_num
89,101,439,2068,82,90,67500.0
89,647,464,2226,85,90,130000.0
89,944,482,971,87,86,79000.0
89,352,423,2012,76,44,70500.0
89,17,456,2244,71,66,84000.0
89,223,445,2129,89,90,70000.0
89,7,463,2167,73,65,100000.0
89,729,455,2233,85,87,72000.0
89,3059,505,2396,90,72,120000.0
89,470,456,2210,90,88,90000.0
89,81,454,2204,83,90,70000.0
89,378,483,2278,90,87,100000.0
89,83,433,2151,68,83,70000.0
89,784,471,2249,79,68,67500.0
89,569,494,1269,91,86,130000.0
89,531,443,2150,83,91,130000.0
89,705,501,2411,78,87,70000.0
89,-29,436,2120,82,77,75000.0
89,161,446,2172,83,87,70000.0
89,-60,471,2329,71,86,69500.0
89,829,482,2312,88,86,94500.0
89,1549,485,2363,82,70,70500.0
89,945,457,2172,85,82,99500.0
89,533,447,2176,82,83,89000.0
89,1588,458,2217,80,85,382000.0
89,803,475,2295,82,88,70000.0
89,295,419,1891,80,45,130000.0
89,812,493,2385,80,86,70000.0
89,561,467,2259,83,92,68000.0
89,2559,515,2453,82,85,75000.0
89,1764,465,2225,78,56,23000.0
89,42,481,2339,72,77,70000.0
89,4100,446,2191,87,83,39000.0
89,1957,456,2177,88,89,16500.0
89,1413,462,2216,90,83,14250.0
89,334,473,2308,68,72,20000.0
89,738,460,2226,63,73,14000.0
89,781,489,1070,86,85,22000.0
89,607,453,2231,68,91,14000.0
89,557,502,1215,87,82,20000.0
89,1967,462,2184,72,66,14500.0
89,1245,465,2242,84,90,26000.0
89,1452,466,2267,91,83,32000.0
89,4397,495,2375,90,88,34250.0
89,-53,499,1292,90,88,118000.0
89,1901,473,2288,89,90,20000.0
89,913,452,2212,83,93,26250.0
89,2774,485,2303,82,72,37500.0
89,527,461,2159,80,57,27000.0
89,1234,472,2334,75,78,30000.0
89,1054,460,2112,84,55,25000.0
89,1628,469,2194,90,92,47500.0
89,1851,473,2248,86,83,30000.0
89,1354,486,1018,91,84,25750.0
89,1119,467,2159,83,58,32500.0
89,607,452,2218,55,82,18000.0
89,1792,493,2414,85,84,32250.0
89,1146,480,2303,88,88,66100.0
89,1264,477,2230,87,84,25500.0
89,2833,502,2490,87,89,29500.0
89,421,451,2156,94,82,30750.0
89,635,496,2361,78,75,11150.0
89,-1109,497,2328,75,76,140800.0
89,3161,511,2423,82,80,29750.0
89,1132,452,2121,81,52,75000.0
89,1129,445,2151,87,89,42500.0
89,778,479,2322,86,89,30000.0
89,1208,489,2312,83,76,28500.0
89,3545,495,2343,90,89,215950.0
89,1506,506,2343,96,75,71500.0
89,1977,513,1071,87,88,26250.0
89,1094,472,2283,90,85,36500.0
89,3110,487,2336,91,86,21000.0
89,10493,481,2284,89,88,83150.0
89,3604,462,2232,88,86,357850.0
89,1148,472,2311,87,89,29500.0
89,5127,482,2310,86,84,110250.0
89,2033,503,2448,85,72,20750.0
89,1558,490,2375,87,88,29500.0
89,333,488,907,88,88,28500.0
89,1815,500,2386,92,85,28000.0
89,1530,516,2421,92,80,30000.0
89,2296,503,2425,85,87,233450.0
89,1564,486,2293,88,59,25000.0
89,1985,462,2206,87,85,30000.0
89,796,486,1073,90,86,29000.0
89,1727,468,2217,93,88,29750.0
89,2056,451,2084,85,41,27500.0
89,3069,470,2273,91,90,20250.0
89,2998,520,2472,94,84,20000.0
89,2972,472,2304,87,89,323050.0
89,-288,511,2434,86,82,209300.0
89,2866,518,2461,81,84,86800.0
89,3610,472,2266,94,86,49000.0
89,-509,496,2328,92,84,67350.0
89,3164,481,2238,84,57,132950.0
89,571,515,2461,91,77,21000.0
89,485,517,2483,87,89,22500.0
89,384,484,2346,88,90,30000.0
89,856,473,2256,88,65,26000.0
89,294,463,2269,85,88,26750.0
89,-1586,515,2437,89,81,208400.0
89,-145,502,2317,96,80,21000.0
89,1401,515,2471,87,82,37250.0
89,721,498,2355,89,65,29000.0
89,102,506,2416,86,78,19000.0
89,881,482,2343,88,90,30250.0
89,-973,498,2380,95,88,29400.0
89,1458,479,2286,82,86,29600.0
89,1255,491,945,92,86,30000.0
89,2030,455,2215,89,85,141650.0
89,-804,476,2275,91,88,191550.0
89,-1914,507,2404,89,84,206900.0
89,728,503,2396,91,87,145550.0
89,10,480,2326,80,86,16250.0
89,4212,500,2484,88,89,243150.0
89,2939,509,2435,89,74,212300.0
89,-2099,498,2360,91,84,623450.0
89,740,518,2516,92,82,24000.0
89,1319,472,2263,96,87,23000.0
89,257,491,2364,94,85,27750.0
89,161,495,2438,78,89,26750.0
89,-1896,511,2469,80,87,195650.0
89,4241,519,2459,91,82,32950.0
89,3749,508,2457,83,85,47650.0
89,438,483,2278,91,87,25000.0
89,888,482,2315,93,91,16500.0
89,396,482,2276,87,85,27500.0
89,745,505,2394,91,75,15750.0
89,282,466,2154,81,64,25000.0
89,-2462,512,2455,84,86,542050.0
89,591,466,2257,89,92,28250.0
89,1054,502,1064,89,88,20250.0
89,352,449,2191,88,90,26500.0
89,418,500,2487,88,90,19500.0
89,233,506,2405,82,78,19500.0
89,304,515,2464,83,85,21000.0
89,806,457,2086,88,41,23000.0
89,142,507,2385,84,73,19750.0
89,2401,524,2471,87,84,25000.0
89,947,509,2443,85,78,22500.0
89,315,503,2382,98,83,16500.0
89,110,517,933,91,86,32550.0
89,-163,473,2277,89,90,34600.0
89,294,465,2179,95,85,40000.0
89,227,457,2205,86,87,28500.0
89,234,495,2308,88,59,15000.0
89,87,484,2322,91,90,18000.0
89,-245,476,2255,83,65,26550.0
89,23,485,2304,90,84,23750.0
89,320,446,2120,88,49,16500.0
89,1088,489,2348,94,88,46950.0
89,88,493,2278,86,61,17500.0
89,148,517,2455,95,79,17750.0
89,1,518,997,88,90,21000.0
89,533,493,2345,90,92,20400.0
89,486,477,2269,92,90,19400.0
89,260,484,2311,93,89,12600.0
89,73,481,802,90,86,28500.0
89,89,520,2510,85,86,15750.0
89,19,446,2151,84,50,18750.0
88,100,413,1883,70,40,114000.0
88,187,441,2161,84,89,71500.0
88,-13,445,2116,82,88,95000.0
88,1431,495,2378,82,85,70000.0
88,487,484,2333,75,77,68500.0
88,1520,492,2388,87,88,105000.0
88,1225,455,2181,91,87,72000.0
88,-120,470,2299,66,88,70000.0
88,1150,481,2263,78,73,71000.0
88,1536,481,2317,91,88,75500.0
88,89,433,2109,83,89,130000.0
88,462,478,2237,83,61,130000.0
88,283,485,2354,74,83,70500.0
88,1306,498,2446,82,82,90000.0
88,523,466,2220,88,84,130000.0
88,1258,449,2088,83,54,82500.0
88,294,423,2047,91,86,70000.0
88,105,416,1984,70,46,68000.0
88,5857,447,2062,87,54,100000.0
88,108,451,2175,86,84,69500.0
88,1607,499,2329,85,75,76500.0
88,1454,481,1097,87,87,130000.0
88,767,455,2191,86,86,130000.0
88,1318,428,2010,80,48,71500.0
88,133,442,2131,88,80,69500.0
88,1354,504,2433,90,81,85000.0
88,387,498,2443,77,86,70500.0
88,750,481,2304,74,72,83000.0
88,76,458,2223,82,80,68500.0
88,2277,484,2320,90,90,83500.0
88,4606,486,2334,94,90,20000.0
88,4380,502,2404,90,78,31250.0
88,1409,476,2330,87,86,25500.0
88,3183,503,2397,87,90,30000.0
88,432,444,2184,53,81,10000.0
88,1047,460,2221,77,78,9000.0
88,907,412,1928,63,39,9800.0
88,1744,482,2290,85,73,20000.0
88,790,480,1080,86,85,9300.0
88,855,464,2297,73,76,18000.0
88,232,478,1071,89,84,33000.0
88,1855,446,2174,87,83,29750.0
88,3149,472,2289,90,91,23500.0
88,619,454,2157,83,90,20000.0
88,582,480,2267,89,55,130000.0
88,527,454,2190,83,89,27750.0
88,606,450,2127,77,56,18250.0
88,735,466,2232,74,65,32500.0
88,830,457,2188,76,55,23000.0
88,1609,471,2273,86,90,26000.0
88,-1024,475,2321,85,85,32300.0
88,1342,477,2289,89,87,30500.0
88,4354,462,2195,92,83,139150.0
88,1156,436,1976,76,51,27500.0
88,1332,473,2269,84,82,25000.0
88,986,508,2375,91,79,31500.0
88,907,468,2251,84,89,20000.0
88,2658,458,2129,89,88,30000.0
88,2089,473,2243,88,86,25000.0
88,56,493,2304,95,82,20000.0
88,1106,488,2323,88,85,30000.0
88,5087,457,2196,87,89,58150.0
88,263,479,903,87,86,22500.0
88,787,462,2171,87,88,23500.0
88,1348,482,2267,89,58,29750.0
88,269,484,2316,85,87,6950.0
88,553,463,2240,88,84,12500.0
88,2171,474,2235,90,85,28500.0
88,81,476,2269,90,91,1160000.0
88,1064,458,2203,93,82,24000.0
88,2949,467,2220,90,84,28000.0
88,2203,502,2458,78,80,29000.0
88,1813,486,2300,94,87,53000.0
88,847,478,2293,92,87,140000.0
88,391,481,2339,87,90,30000.0
88,684,467,2267,92,87,30000.0
88,32,474,2265,86,85,60550.0
88,365,510,2445,85,80,64450.0
88,547,496,2312,92,89,72250.0
88,688,468,2285,86,91,42500.0
88,642,464,2152,87,52,54000.0
88,1565,488,2311,91,83,27000.0
88,3578,514,2473,85,82,53750.0
88,153,503,2385,81,78,70600.0
88,597,454,2159,86,90,76400.0
88,1647,484,2348,95,88,21650.0
88,834,459,2210,77,56,119000.0
88,1818,507,2397,89,73,98500.0
88,1662,481,2264,91,88,78000.0
88,3487,495,965,88,89,28450.0
88,1554,442,2022,88,45,23000.0
88,939,531,1138,88,86,30000.0
88,1267,452,2081,85,53,26000.0
88,719,474,2270,85,82,17500.0
88,6967,465,2244,92,86,133600.0
88,815,472,2306,90,90,23000.0
88,1016,495,2358,90,73,25000.0
88,-489,474,2246,93,88,68250.0
88,-124,458,2269,54,85,17500.0
88,1627,500,2449,85,76,30000.0
88,1005,494,2379,89,86,77100.0
88,494,455,2235,83,87,20000.0
88,92,427,2123,53,56,30000.0
88,444,484,2314,76,84,15750.0
88,494,458,2113,80,62,17500.0
88,2045,483,2331,93,84,18000.0
88,403,449,2168,84,85,14000.0
88,252,476,2272,87,87,24250.0
88,1190,501,2343,97,70,29500.0
88,-1364,493,2422,87,87,61250.0
88,3594,507,2440,83,76,149200.0
88,152,472,2293,77,85,15000.0
88,2055,471,2209,95,87,17250.0
88,4920,505,2358,84,78,171700.0
88,78,471,2282,85,87,26000.0
88,175,497,2372,83,85,17000.0
88,2427,489,2295,92,87,88350.0
88,933,450,2050,82,44,22000.0
88,559,506,2364,93,81,18250.0
88,1076,460,2225,92,85,26000.0
88,1877,490,2297,91,70,74950.0
88,500,497,2371,92,84,74950.0
88,649,465,2155,90,88,16000.0
88,513,443,2117,94,80,24000.0
88,1192,495,2324,87,67,52300.0
88,2057,503,2364,90,70,52300.0
88,318,466,2251,92,86,48750.0
88,3785,473,2209,95,88,75700.0
88,1216,497,2366,86,77,18250.0
88,965,477,2247,89,83,30000.0
88,1236,490,931,90,89,28750.0
88,3933,447,2043,84,54,118800.0
88,790,470,2290,90,88,70200.0
88,15784,492,2375,84,88,70800.0
88,4053,472,2272,90,88,91650.0
88,1647,496,2349,90,73,16500.0
88,104,464,2257,83,84,16500.0
88,74,462,2206,60,73,20500.0
88,79,445,2081,85,89,16250.0
88,649,466,2278,86,88,29750.0
88,-390,468,2247,77,85,34500.0
88,867,482,2344,94,85,18500.0
88,570,467,2249,90,86,15000.0
88,1071,506,2372,91,71,16750.0
88,94,450,2166,87,89,27750.0
88,279,487,2399,76,88,24000.0
88,374,482,2290,85,73,11500.0
88,222,478,1071,89,84,10000.0
88,575,508,2409,84,84,157100.0
88,955,506,2367,92,76,114800.0
88,167,451,2213,70,86,16500.0
88,2421,498,2361,87,90,313850.0
88,218,476,2285,87,88,28200.0
88,307,496,2371,96,83,20250.0
88,592,492,2444,87,88,18000.0
88,-7472,483,2319,93,88,598400.0
88,1447,523,2496,86,84,30000.0
88,130,463,2172,81,50,25250.0
88,509,482,2320,87,92,18500.0
88,939,508,2438,88,91,60900.0
88,593,473,2248,91,89,15000.0
88,96,467,2258,88,87,19000.0
88,601,468,2181,86,83,15600.0
88,163,498,2371,80,77,14250.0
88,492,487,2314,84,70,30000.0
88,256,474,2249,93,84,16000.0
88,573,473,2211,95,88,25000.0
88,2232,503,2344,90,72,17000.0
88,-72,503,2410,80,81,19750.0
88,231,503,2410,80,81,25000.0
88,-43,453,2139,83,88,18500.0
88,537,503,2347,91,79,30000.0
88,2669,481,2265,92,82,60650.0
88,884,491,2331,91,84,97050.0
88,793,475,2229,97,82,24750.0
88,246,485,1138,86,84,32500.0
88,306,470,2164,80,61,32500.0
88,668,511,2445,83,82,30000.0
88,4493,514,2425,84,83,136950.0
88,3675,457,2195,90,85,114650.0
88,496,506,2474,80,81,23500.0
88,157,468,2263,92,87,18000.0
88,624,462,2139,85,46,17250.0
88,783,457,2140,94,83,30000.0
88,38,476,2353,76,68,17750.0
88,120,487,952,89,88,12500.0
88,1954,474,2258,93,90,34050.0
88,-334,461,2221,87,89,23250.0
88,611,481,2300,92,82,16000.0
88,81,493,2362,71,84,20000.0
88,-154,432,2092,91,88,23000.0
88,12,459,2233,86,88,15000.0
88,-495,491,2310,99,89,69000.0
88,2455,514,2430,88,76,55000.0
88,397,507,2432,81,86,16000.0
88,-150,507,2396,81,82,21000.0
88,-877,473,2274,88,90,30000.0
88,-13,510,2433,86,74,15000.0
88,-69,447,2034,86,40,15000.0
88,77,496,2408,81,80,32500.0
88,13,446,2093,80,46,20000.0
88,0,516,2476,92,83,19000.0
88,108,429,1938,82,32,27000.0
88,18,487,903,89,88,24000.0
88,54,505,911,90,88,21000.0
88,79,462,2189,80,46,18000.0
88,25,447,2075,70,56,28500.0
88,-410,506,2371,94,70,20300.0
88,118,517,2460,88,86,19000.0
88,303,484,2294,98,88,16250.0
88,356,483,2301,92,88,30000.0
88,235,487,2313,90,85,24250.0
87,1546,459,2210,88,88,129000.0
87,184,474,2294,85,65,106000.0
87,558,485,2331,80,86,130000.0
87,1063,475,2237,82,62,120000.0
87,821,450,2080,78,47,88000.0
87,581,488,2401,78,84,110000.0
87,717,463,2255,86,90,105000.0
87,109,445,2195,76,85,94000.0
87,612,476,985,86,83,115000.0
87,1345,444,2153,90,86,119000.0
87,175,451,2107,74,62,120000.0
87,805,455,2176,88,87,120000.0
87,557,492,2317,87,70,96000.0
87,56,443,2194,85,84,120000.0
87,356,443,2143,86,88,82500.0
87,811,472,2296,87,88,130000.0
87,86,440,2128,85,89,100000.0
87,286,462,2183,88,83,73000.0
87,1088,453,2220,91,87,90000.0
87,996,425,1975,84,47,89000.0
87,491,479,2275,77,71,90000.0
87,942,481,2327,88,70,75000.0
87,1292,449,2127,88,80,109000.0
87,247,464,2237,86,87,130000.0
87,2058,470,2259,94,89,130000.0
87,492,469,2264,80,86,130000.0
87,421,413,1853,82,44,130000.0
87,1039,452,2128,93,82,140000.0
87,1652,465,2234,87,89,96000.0
87,3502,500,2393,86,81,30000.0
87,732,468,1056,88,80,8000.0
87,257,478,1041,88,83,12000.0
87,81,467,2260,76,69,6400.0
87,1726,415,1828,82,33,8700.0
87,98,454,2169,58,72,9200.0
87,306,461,2187,80,61,6900.0
87,280,459,2203,66,69,6700.0
87,2615,444,2030,82,53,14000.0
87,168,443,2172,69,84,6900.0
87,136,444,2219,60,61,19500.0
87,1188,477,1136,85,82,8000.0
87,323,442,2128,86,88,18000.0
87,975,471,2247,88,84,29000.0
87,2222,459,2186,86,63,19000.0
87,72,511,1986,93,83,35000.0
87,1023,467,2289,85,84,27750.0
87,3081,500,2386,78,83,29000.0
87,2523,496,2374,82,81,27500.0
87,2213,476,2319,87,88,19000.0
87,843,472,2269,90,85,25750.0
87,372,469,968,87,83,26750.0
87,3558,480,2271,94,87,37000.0
87,-199,498,2408,77,85,24500.0
87,511,485,2323,70,82,17750.0
87,228,471,901,85,84,23500.0
87,-1730,490,2315,86,85,159150.0
87,2920,506,2361,84,77,20500.0
87,1782,474,2214,90,57,14250.0
87,490,445,2108,82,87,22250.0
87,8945,501,2407,83,74,25550.0
87,3244,499,2393,80,84,30000.0
87,2646,460,2197,90,86,27200.0
87,1002,492,2364,83,83,66100.0
87,1122,453,2130,78,63,28500.0
87,2348,483,2305,75,73,30000.0
87,598,465,2217,85,85,19000.0
87,1595,488,2367,80,78,22000.0
87,4175,439,2148,90,85,50450.0
87,550,439,1987,80,52,30000.0
87,721,463,2242,84,85,18500.0
87,6007,476,2226,93,85,140150.0
87,687,483,2363,88,80,30000.0
87,-1206,464,2241,87,85,52000.0
87,2024,472,2220,90,86,49700.0
87,-2177,444,2158,92,85,317300.0
87,3194,450,2103,93,81,204800.0
87,160,462,2264,85,86,4000.0
87,150,466,2181,87,85,4100.0
87,93,473,2250,82,86,4850.0
87,139,465,2226,87,88,5800.0
87,1530,465,2205,81,58,2150.0
87,1584,480,2324,84,84,91950.0
87,1404,466,2207,92,87,20400.0
87,884,502,2400,79,87,19650.0
87,452,471,2251,91,84,30000.0
87,672,490,2321,96,81,30000.0
87,3614,504,2411,94,80,278950.0
87,5876,467,2186,92,86,32200.000000000004
87,2641,446,2186,90,81,453000.0
87,-384,494,2312,78,75,45850.0
87,2266,458,2233,77,84,26100.0
87,973,504,2348,96,80,25500.0
87,3460,469,2261,85,88,20000.0
87,530,456,2152,85,86,16850.0
87,-23,473,2242,88,87,34750.0
87,-4200,443,2159,91,84,452800.0
87,991,449,2040,84,48,219400.0
87,1147,494,2278,86,73,45750.0
87,1605,510,2462,87,85,73500.0
87,425,482,2335,84,84,43400.0
87,2211,501,2374,78,81,45000.0
87,3308,505,2417,85,78,9500.0
87,1003,504,2388,92,84,44850.0
87,3879,500,2382,82,82,90200.0
87,1510,500,2391,88,87,18500.0
87,1320,456,2170,95,82,42500.0
87,1468,497,2337,84,83,30000.0
87,4108,458,2153,83,53,83850.0
87,1435,453,2129,93,81,30000.0
87,593,466,2197,85,82,18000.0
87,-183,442,2086,75,52,20000.0
87,521,481,2263,78,83,24000.0
87,1081,498,2358,88,74,18500.0
87,735,463,2217,92,85,26750.0
87,-766,486,2349,91,65,70450.0
87,685,490,2350,78,76,18500.0
87,225,464,2190,87,88,16000.0
87,872,484,2403,86,87,18000.0
87,942,491,2301,93,87,26000.0
87,352,475,2274,87,87,29000.0
87,479,463,2261,87,90,24000.0
87,945,502,2393,88,80,29000.0
87,-4714,500,2428,85,87,29300.0
87,869,484,2333,86,87,17000.0
87,1208,491,2358,80,75,17000.0
87,1057,481,2253,91,86,16000.0
87,175,452,2056,87,48,18250.0
87,78,497,2393,79,77,14000.0
87,2328,507,2450,90,82,74200.0
87,-617,494,2319,82,70,134450.0
87,855,481,2338,82,60,30000.0
87,25,482,2312,83,87,17500.0
87,226,462,2250,87,90,15750.0
87,-1063,500,2392,84,85,40200.0
87,786,476,2232,82,69,33100.0
87,727,497,2412,78,83,17000.0
87,325,487,2275,91,65,15250.0
87,550,465,2168,94,87,17500.0
87,1467,445,2052,83,54,23500.0
87,88,458,2193,87,88,26600.0
87,-132,497,2363,82,81,29250.0
87,-20,459,2221,86,85,14000.0
87,3549,475,2275,92,87,270050.0
87,2430,464,2191,85,56,15000.0
87,148,467,796,87,84,30000.0
87,-83,482,2276,87,88,16000.0
87,5080,470,2246,99,86,178150.0
87,1559,474,2261,96,84,81950.0
87,1404,499,2355,94,78,30000.0
87,608,501,2356,86,84,24000.0
87,79,466,2104,80,46,15000.0
87,3306,511,2406,85,81,168300.0
87,679,456,2079,81,50,18000.0
87,161,490,2327,87,83,14500.0
87,129,486,2373,72,84,16750.0
87,96,479,949,88,87,16750.0
87,270,465,2207,90,88,13500.0
87,901,490,2336,85,62,28000.0
87,-2051,493,2369,90,83,71300.0
87,914,471,2256,93,84,19750.0
87,-61,480,2308,85,89,14000.0
87,3159,492,2299,95,69,191900.0
87,694,491,2298,93,84,15000.0
87,337,466,2212,92,82,16000.0
87,352,458,2258,74,87,21500.0
87,-20,461,2233,73,85,14000.0
87,180,481,1009,87,84,14000.0
87,-867,495,2376,81,75,37650.0
87,1043,495,2293,84,72,93200.0
87,-66,464,2232,88,89,59000.0
87,1112,489,2300,90,63,52400.0
87,350,500,2326,86,81,87150.0
87,-826,500,2346,92,80,104000.0
87,459,507,2361,85,78,15000.0
87,487,477,920,88,86,13000.0
87,145,460,2189,84,81,27250.0
87,29,472,2210,75,67,18750.0
87,371,512,2400,88,77,17750.0
87,278,466,2154,88,44,19750.0
87,223,456,2196,87,88,32500.0
87,163,467,2285,83,83,24750.0
87,693,476,2319,91,87,18000.0
87,-2701,457,2192,93,84,121300.0
87,9,427,1931,75,50,14750.0
87,-3581,506,2377,91,77,29300.0
87,296,469,2176,87,52,16000.0
87,432,491,2381,81,83,13000.0
87,27,445,2162,85,87,14500.0
87,879,465,2157,88,54,30000.0
87,131,474,2293,74,73,29250.0
87,2293,483,2271,99,88,14000.0
87,190,496,2362,77,82,15250.0
87,286,489,968,86,87,16000.0
87,320,468,2186,95,83,20000.0
87,2647,448,2056,84,39,85800.0
87,168,498,2362,78,75,14000.0
87,1734,501,2399,91,83,48800.0
87,581,472,2179,83,59,18500.0
87,147,483,2316,85,87,30000.0
87,184,459,2257,90,85,30000.0
87,167,506,2367,86,84,16000.0
87,3088,469,2262,92,85,51200.0
87,209,506,2367,86,84,16750.0
87,-1138,504,2369,90,82,79000.0
87,-267,494,2328,91,75,67150.0
87,437,473,2261,94,85,37200.0
87,40,471,2264,86,87,16250.0
87,147,509,2398,82,84,16750.0
87,347,493,2349,96,88,15000.0
87,71,458,2151,80,80,18750.0
87,147,489,2258,90,88,23000.0
87,427,481,2281,83,58,20000.0
87,80,481,2314,82,79,23750.0
87,262,481,2269,96,86,15000.0
87,73,480,2319,78,64,30000.0
87,169,478,2285,88,86,20000.0
87,67,483,940,87,87,14000.0
87,262,475,2238,80,58,33250.0
87,141,479,2285,89,87,30000.0
87,74,504,1053,88,86,32500.0
86,188,453,2210,75,65,90000.0
86,316,474,2283,75,86,120000.0
86,1129,495,2325,91,72,101000.0
86,435,485,2353,72,86,87000.0
86,165,441,2122,87,83,70500.0
86,1780,490,2320,81,75,81000.0
86,957,466,2235,90,82,90000.0
86,167,470,1077,85,81,160000.0
86,171,449,2207,77,85,121000.0
86,1002,491,2363,92,80,98000.0
86,1273,489,2375,80,80,117000.0
86,279,482,2347,70,85,130000.0
86,1186,487,2367,83,87,120000.0
86,4660,434,2028,95,79,7500.0
86,68,417,2001,61,50,4700.0
86,199,454,863,84,82,5700.0
86,86,411,2053,49,54,4800.0
86,1025,446,2116,90,80,6000.0
86,221,451,2269,61,72,6400.0
86,256,462,966,86,81,4200.0
86,633,475,2312,79,71,10000.0
86,-30,442,2199,50,83,5200.0
86,763,427,2038,92,77,5500.0
86,169,463,899,84,82,4800.0
86,2538,471,2234,88,81,10000.0
86,537,432,2092,80,83,10000.0
86,384,455,2201,83,83,5700.0
86,142,434,2089,85,87,4700.0
86,-69,437,2062,80,85,5000.0
86,116,477,2287,68,80,4700.0
86,647,480,2328,79,76,5600.0
86,67,464,2259,69,74,4700.0
86,505,419,1893,78,41,4900.0
86,681,439,2161,80,85,8500.0
86,431,470,2321,72,86,10000.0
86,1606,491,2294,89,77,30000.0
86,900,460,2193,87,88,30000.0
86,374,443,2144,85,88,19000.0
86,279,458,2159,87,81,17000.0
86,345,474,2309,78,83,28750.0
86,858,482,1058,86,83,25000.0
86,71,447,2178,88,86,18250.0
86,941,457,2193,89,86,21750.0
86,785,487,2320,84,88,16000.0
86,995,485,2332,84,76,21250.0
86,1755,471,2251,89,89,16000.0
86,1968,492,2353,85,80,19000.0
86,1485,470,2255,91,85,26000.0
86,258,457,2182,89,87,30000.0
86,887,448,2148,83,82,30000.0
86,4424,490,2304,80,78,106700.0
86,2191,464,2172,96,80,20000.0
86,2764,488,2308,75,75,27500.0
86,1466,462,2137,82,60,24000.0
86,1867,491,2294,89,77,231750.0
86,5098,466,2192,89,85,32450.000000000004
86,1939,442,2067,92,80,20000.0
86,1626,452,2214,83,86,14500.0
86,3125,485,2345,85,81,19000.0
86,928,460,2177,91,86,13500.0
86,2005,467,2219,98,80,14000.0
86,1366,475,2256,94,82,30000.0
86,2015,464,2191,97,80,11500.0
86,927,433,1992,81,53,26500.0
86,464,459,2216,77,84,18250.0
86,2730,432,1971,87,43,21000.0
86,1090,463,2191,80,69,18000.0
86,457,479,2282,87,84,49850.0
86,1809,468,2148,93,85,20000.0
86,1542,485,2316,88,72,20250.0
86,1001,453,2189,89,85,22000.0
86,3197,460,2238,86,87,44200.0
86,401,430,2013,82,87,17000.0
86,1203,453,2192,90,84,22250.0
86,1718,445,2070,88,85,18500.0
86,1799,477,2230,82,59,15000.0
86,1600,495,2332,80,75,24250.0
86,-636,454,2185,81,85,31500.0
86,473,443,2047,76,60,15000.0
86,1770,484,2286,77,78,29500.0
86,2477,501,2426,84,83,20000.0
86,1770,493,2301,82,76,14750.0
86,-38,485,2288,86,88,101350.0
86,324,487,2296,90,84,101350.0
86,1536,497,2343,90,78,14000.0
86,834,482,2338,86,86,18250.0
86,-408,478,2285,78,68,63500.0
86,2454,487,2344,75,70,25000.0
86,182,423,1972,70,43,12000.0
86,-2680,487,2370,77,75,65900.0
86,185,465,2242,79,83,23000.0
86,156,460,2276,73,66,17500.0
86,1104,443,2055,95,76,22750.0
86,2798,491,2272,94,73,18250.0
86,385,484,2353,76,74,27250.0
86,1743,445,2054,81,53,26000.0
86,297,487,2286,89,70,2050.0
86,146,493,2410,79,78,3100.0
86,1566,437,1986,85,38,29000.0
86,2913,459,2145,91,85,13500.0
86,150,482,2305,80,83,12750.0
86,275,456,2191,79,78,18000.0
86,46,431,2050,66,86,15750.0
86,1834,457,2207,77,88,21800.0
86,-317,469,2251,84,88,37500.0
86,-2278,468,2203,95,83,129400.0
86,-828,464,2211,83,66,27500.0
86,617,454,2172,94,84,18750.0
86,512,437,2129,87,85,27750.0
86,1351,498,2315,86,77,21000.0
86,240,441,2096,82,87,30000.0
86,567,457,2231,89,86,57050.0
86,-270,489,2351,80,78,56050.0
86,832,485,2320,93,80,51750.0
86,1795,500,2361,83,80,17750.0
86,856,441,2036,80,58,25750.0
86,498,453,2179,88,84,83550.0
86,706,454,2166,86,85,102650.0
86,-74,486,2321,86,60,89350.0
86,2484,485,2239,96,61,97500.0
86,581,457,2174,91,77,32500.0
86,1193,448,2043,86,46,24000.0
86,2304,499,2384,81,80,23000.0
86,542,448,2141,86,80,44800.0
